language_code,language,lemma,pos,rows_for_this_lemma_pos_in_extract,raw_frequency,frequency_per_million,sentence_count,sentence_dispersion,source_count,source_dispersion,arf_reduced_frequency,arf_per_million,frequency_band,sample_size_requested,sample_size_available,sample_size_taken,has_full_requested_sample,min_arf_per_million,sampling_method,random_seed,sentence_id,sentence_uid,sentence,selected_for_check
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,635427,en_afba912bbeca,"Similarly, the number of workers with union membership – from a peak of 13.2 million in 1979 to 6.7 million in 2023.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,641954,en_67114e045a53,"So, conducting multiple audits, proportional to the number of states a company operates in, can easily be streamlined.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,673555,en_ae2d5c83a6ea,"Tesla continues on its downward spiral, it’s entirely possible that GM could soon become number one.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,705541,en_340638500934,"The Catholic girls’ school would not specify how many students used the mini-bus, which travels via Port Melbourne, but said the numbers had increased since the service started.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,708018,en_a8db9725ac5f,"The chip industry is mainly focused on AI, which works fine with lower-precision math like 16-bit or 8-bit numbers.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,738178,en_d3aa23ceada5,"""The former cinema site has sat empty for a number of years and offers a 0.13 acre site which has had planning previously which has now elapsed.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,775473,en_ec1afc367536,The number of families and individuals placed in hotels doubled in the two years following the end of New York’s eviction moratorium in 2022.,True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,775661,en_9b973ed2bd2d,The numbers-matching LS6 and M22 were still in place.,True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,831184,en_8bb9a23e0bc5,"The that New Yorkers are losing over $205 per person, putting the state at number seven when it comes to lotto losses.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,877974,en_b7b1464d7762,This represented a rise of 30%t when compared with 2022 and an 83% increase against 2021's numbers.,True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,889614,en_cb1c83978ae0,"Thus, a large number of investors were being attracted to the division for investment.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,921063,en_8fb3feee3a57,Wallace was taken into custody without incident and charged with a number of felonies and misdemeanors.,True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,931769,en_1357d333f2f6,"""We have a huge number of people who don't have access to legal services,"" Linna said.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,967785,en_eb73750515e0,"""While searching these locations, we recovered a quantity of Class A, B and C drugs, a number of stolen vehicles and multiple electronic bikes.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,969371,en_37de79e6b520,"While the numbers were promising for police, there was an increase in hate crimes, with 211 being reported in 2024–a 42 per cent increase from 2023.",True
en,English,number,NOUN,50,8750,376.296,8479,0.008479,8440,0.009818,4810.421,206.874,high,50,8479,50,True,50,streamed_reservoir_sampling,20260603,970746,en_5d56830746f3,"While U.S. President Richard Nixon did not renew funding for the program, which led to diminished immunization numbers in the 1970s, his successor, Jimmy Carter, reversed course with the National Childhood Immunization Initiative.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,30239,en_af6bf65893fe,"Alliancebernstein L.P. now owns 22,959,214 shares of the technology company’s stock worth $1,778,880,000 after acquiring an additional 1,889,198 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,71918,en_0aebf18b778f,"Arizona State Retirement System now owns 20,567 shares of the technology company’s stock worth $123,000 after purchasing an additional 3,142 shares in the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,103714,en_8e6a8cecb4c8,"Bank of New York Mellon Corp now owns 560,710 shares of the construction company’s stock worth $65,440,000 after buying an additional 4,024 shares in the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,120550,en_9663d40e3e07,"Brighton Jones LLC now owns 18,113 shares of the company’s stock valued at $3,349,000 after purchasing an additional 1,458 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,121086,en_5c991b48b8af,"British businessman Joe Lewis and his family own the majority of ENIC, while around 30 per cent is held by Levy and his family.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,152528,en_8f2f79fe3a68,"Cetera Investment Advisers now owns 3,856 shares of the company’s stock valued at $1,518,000 after buying an additional 1,734 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,185283,en_f6326b2a16b0,"Dimensional Fund Advisors LP now owns 3,107,025 shares of the basic materials company’s stock valued at $236,909,000 after buying an additional 417,359 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,205389,en_4e7c08fe76fc,"Envestnet Asset Management Inc. now owns 119,297 shares of the company’s stock worth $3,109,000 after purchasing an additional 38,955 shares in the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,227695,en_c4b61348c1fd,"Following the purchase, the insider directly owned 65,612,859 shares of the company’s stock, valued at $70,205,759.13.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,244207,en_371f04437ddd,"FRV Australia is 51% owned by Saudi Arabian firm Abdul Latif Jameel Energy and 49% by Omers Infrastructure, a Canadian infrastructure investor.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,252687,en_2d4fb59a2aec,"Goldman Sachs Group Inc. now owns 1,319,885 shares of the company’s stock worth $9,582,000 after buying an additional 88,088 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,278232,en_e5e840a7c90c,"He owns over 15 buildings in Hampton Beach, New Hampshire, which include 70 living units that he rents out.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,278776,en_93938a0c9219,He previously owned a vintage shop in the capital called Pelicans & Parrots - which was dubbed 'the coolest place in London - before it closed in October 2021.,True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,317314,en_0c7bcc3f4405,"Huntington National Bank now owns 17,463 shares of the technology company’s stock worth $373,000 after purchasing an additional 529 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,342587,en_54877d51b2d2,"IHT Wealth Management LLC now owns 5,717 shares of the aerospace company’s stock worth $1,875,000 after purchasing an additional 117 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,353050,en_cbe3835c12e6,"In 2017, it opened its company-owned warehouse and fulfillment center in Forest Hill, Maryland, which covers 30,000 square feet.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,355712,en_93da59be245e,"In addition to the G-Wagon, Osimhen is believed to own a Klassen Mercedes V 300 valued at nearly $184,000, as well as a Mercedes CLA-Class, which is said to be used by his girlfriend Stefanie and their daughter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,360986,en_6a98cefd2c64,"Inc. now owns 1,350,447 shares of the transportation company’s stock worth $69,751,000 after acquiring an additional 331,998 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,368397,en_7f91408a501c,"In June 2024, the First Nation announced it had reached an agreement to acquire a majority stake in the B. Boutilier Group of Companies, which at the time owned the historic Lunenburg Shipyard and the nearby East River Shipyard.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,425208,en_a1b3dba84b9b,"It's now one of the most valuable CDs from Chris Martin's band, and fortunate music enthusiasts who own one can reportedly fetch around £1.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,448335,en_fb5e9982b23e,"JCB, the digger-maker owned by Lord Bamford, the billionaire former Conservative donor who is now backing Reform, was also an exhibitor, and other corporate attenders included Airbnb and Japan Tobacco International.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,472611,en_c8750dc0ed6e,"Like most modern corporations, Home Depot is owned by its shareholders.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,512602,en_85a3323c6957,My brother who owns multiple dogs recommended them and we were SO happy to find them on the retreat!,True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,527501,en_f2c8438da577,"Northwestern Mutual Wealth Management Co. now owns 113,252 shares of the company’s stock worth $12,218,000 after acquiring an additional 16,624 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,555444,en_5baf0eb832d6,"Oppenheimer & Co. Inc. now owns 132,048 shares of the company’s stock valued at $2,741,000 after buying an additional 6,183 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,557386,en_8bd03840b25a,"Osaic Holdings Inc. now owns 19,371 shares of the company’s stock valued at $87,000 after purchasing an additional 12,521 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,614585,en_c893125618b9,"Segall Bryant & Hamill LLC now owns 299,901 shares of the industrial products company’s stock valued at $85,583,000 after acquiring an additional 9,979 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,624419,en_6df2c9c50301,"She has owned and run multiple businesses of her own, including a themed café in Northern Ireland.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,661027,en_31428a1a91aa,"Sterling Capital Management LLC now owns 3,325 shares of the real estate investment trust’s stock worth $39,000 after buying an additional 2,963 shares in the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,661497,en_ef38fde65338,"Stifel Financial Corp now owns 128,553 shares of the financial services provider’s stock worth $1,437,000 after purchasing an additional 26,268 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,666028,en_06173af507ff,"Sumitomo Mitsui DS Asset Management Company Ltd now owns 270,938 shares of the company’s stock valued at $40,624,000 after buying an additional 6,112 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,706380,en_a57c13ec3fb4,"The chain known for skimpily dressed waitresses had more than 300 locations in April, including 151 that it owned and 154 that were run by franchises.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,715116,en_b49bebeeaca1,"The Consumer Financial Protection Bureau has pushed for more transparency in credit scoring, and this development could accelerate alternatives like VantageScore, co-owned by the bureaus themselves.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,715534,en_4d5129355be2,"The Cook Islands also own one of 17 contracts to hunt for nodules in the international waters of the Clarion-Clipperton Zone, halfway between Mexico and Hawaii.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,740072,en_35c2a4a76425,"The fund owned 1,246 shares of the software company’s stock after selling 594 shares during the quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,740094,en_cf4b8a271a33,"The fund owned 1,592,753 shares of the semiconductor company’s stock after purchasing an additional 1,385,667 shares during the quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,740134,en_f5ca84f49f21,"The fund owned 25,456 shares of the apparel retailer’s stock after selling 1,020 shares during the quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,740242,en_8e73ce60c51d,"The fund owned 7,602 shares of the utilities provider’s stock after selling 293 shares during the quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,751338,en_6f9e83d28940,"The institutional investor owned 32,074 shares of the semiconductor manufacturer’s stock after acquiring an additional 2,089 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,751409,en_e5af740bf645,"The institutional investor owned 60,478 shares of the e-commerce giant’s stock after buying an additional 3,389 shares during the quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,751424,en_ababbbcc776a,"The institutional investor owned 71,243 shares of the company’s stock after selling 6,987 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,763261,en_9b8ec2b68af0,"The Manufacturers Life Insurance Company now owns 873,709 shares of the company’s stock valued at $72,282,000 after acquiring an additional 843,003 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,796197,en_366144e0daa1,"Therefore, towing a vehicle to a town-owned facility is “a good alternative and a compromise to help both sides,” he said.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,890537,en_aa0d22d7eb3f,"“Time and again she’s been asked to declare exactly what properties she owns and where she pays council tax, and time and again she’s dodged those questions.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,900163,en_fa3b235117df,"Treasurer of the State of North Carolina now owns 102,674 shares of the aerospace company’s stock valued at $49,893,000 after purchasing an additional 3,809 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,906373,en_3bc1094bd60f,"Two Sigma Investments LP now owns 134,175 shares of the biopharmaceutical company’s stock worth $1,583,000 after acquiring an additional 91,205 shares in the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,907163,en_cea6ce8f0115,"UBS AM A Distinct Business Unit of UBS Asset Management Americas LLC now owns 550,433 shares of the company’s stock worth $1,073,823,000 after buying an additional 96,283 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,916474,en_96b8fbec11ab,"Vanguard Group Inc. now owns 26,178,628 shares of the real estate investment trust’s stock worth $945,572,000 after purchasing an additional 347,729 shares during the period.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,916476,en_85583d754f81,"Vanguard Group Inc. now owns 26,620,150 shares of the company’s stock valued at $623,976,000 after buying an additional 1,791,588 shares during the last quarter.",True
en,English,own,VERB,50,6471,278.287,6426,0.006426,6338,0.007373,2312.956,99.469,high,50,6426,50,True,50,streamed_reservoir_sampling,20260603,916511,en_22c02ef820de,"Vanguard Group Inc. owned about 0.12% of Deluxe worth $81,561,000 as of its most recent SEC filing.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,14933,en_3a19465f908c,A drop in inventories — as businesses worked down goods they'd stockpiled in the first quarter — shaved 3.2 percentage points off second-quarter growth.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,35762,en_9adb15f15d2e,"Also, we have the small modular reactors, which the world is looking at this point in time.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,36522,en_d710b7e596a2,"Although it’s been done before, I still like the concept of the fight essentially going on through the whole show, to the point of disrupting matches.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,76621,en_f03c9bd02cd2,A second consecutive maximum in the cup means Ty Morris’ side sit top of Pool B on 12 points from two games.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,89908,en_703c3780e4f3,"As you start to reach that point in the midgame, though, you can craft an easier mix of the drugs and spend less cash in the process.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,93420,en_bde37156022b,"At one point, the kitten appears to be hiding between the spokes of one of the car’s wheels.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,94643,en_38dc9970a173,"At that point, ethanol was being touted as a cleaner-burning fuel than gasoline, made from renewable sources like corn that was grown right here in the United States, so we didn't have to rely on foreign countries for our energy needs.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,115792,en_f33c798f1df7,Boisson’s backhand yields a second break point and she is broken next point when she chips another backhand into the net.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,145398,en_18f6d40bf27a,By that point he was causing her pain.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,168310,en_3fa61bc7c805,Could it be possible that today’s resident doctors have a different point of view for a reason?,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,183883,en_d1b2287e1ace,Devin Dinkins had six points and four assists.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,198790,en_5dd7e7320048,"Earlier this year, gaming companies like Xbox and Nintendo flirted with the idea of $80 games, a $10 increase from the $70 price point that became standard back in 2020/2021.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,249973,en_b409eff83421,"Gianluca Consentino drilled the go-ahead extra point try, and Avon Old Farms had seized a 29-28 lead with 63 ticks left.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,254939,en_604cfc524055,"Granted, the Rams put 37 on them in Seattle’s one-point victory two Thursdays ago while amassing 581 yards.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,263138,en_11eede90446a,"He added to his scoring total in the second half, finishing the game with 31 points, 11 assists, eight rebounds and two steals to help the Celtics seal their 18th title.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,263325,en_0811aed82bed,"Headed by Tullylagan Pipe Band, the parade will move from the assembly point on the Grange Road at 12 noon and proceed along Killymoon Street, William Street and Oldtown Street to the ‘field’ on the Moneymore Road.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,263350,en_99333e8788fb,"Heading into Monday night's title game, Houston was 33-0 when holding opponents to under 70 points.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,277977,en_762fe537c70e,Henri Veesaar's career highs of 24 points and 13 rebounds led the Tar Heels to a victory against the Bonnies in the Fort Myers (Fla.) Tip-Off.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,294514,en_4ad18b1cfc52,"He wasn’t 100% perfect in the team’s 41-20 victory over the Tennessee Titans on Sunday, but he still put plenty of points on the board by going 2-3 on field goal attempts and a perfect 5-5 on extra points.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,295907,en_e9cea5a11b58,"He went so bonkers at one point that he even screamed, “Trump is here.”",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,316639,en_dce07ae9814b,Huiyan Xu from China scored 272.9917 points and won a gold medal.,True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,343966,en_da684439137a,"I know in the future I will outgrow it, have a surplus of skill points & then I will do those quests.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,363532,en_9c7907278564,"In Division 1 of the Basingstoke and District Men’s Fours league, Basingstoke Town ""A"" drew with leaders Alton Social, keeping them just 3 points behind the leaders with a game in hand.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,381308,en_74b51d8f7924,"In the Nick Gaspar Invitational Championship, Manny Duran recorded 15 points and six rebounds to lead Xaverian to a 40-38 victory over Franklin.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,400860,en_103bae1f3c4c,"I think it is important that we build that within the sport and within the women’s game, because I think it’ll only benefit us in the long run and make more of a talking point.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,405416,en_be5969561382,"""It is clear that these are points lost, but games like this are part of football.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,461628,en_4c64eb5b1225,"Knox inexplicably missed their fifth and sixth consecutive free throws, and Pakenham miraculously came away as one point victors, 69-68.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,466153,en_f85e84322016,"LAS VEGAS — Looking for a Week 0 upset at UNLV, the Idaho State Bengals held a seven-point lead in the fourth quarter.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,500686,en_fd2a6de66407,"Monday, Tuesday and Wednesday’s warm-up days are all forecast to have thunderstorms at some point throughout the day, meaning the players may be left short on practice ahead of Thursday’s tee.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,536673,en_388366ff3dce,"Of course, some point to the facilities such as the Arnos Vale playing field or the athletics stadium at Diamond as testament to the seriousness with which our political leaders treat sports.",True
en,English,point,NOUN,50,10850,466.607,10221,0.010221,10129,0.011782,5866.433,252.288,high,50,10221,50,True,50,streamed_reservoir_sampling,20260603,550863,en_fa8fbe45cde8,"On Monday, the Sensex jumped 676.09 points or 0.84 per cent to settle at 81,273.75.",True
